Source:,http://dec.alaska.gov/Applications/SPAR/PublicMVC/CSP/Search Records.csv,,,,,,,,,,,,,,,,
Hazard ID,File ID,Archived Record Key,LUST Event ID,CS or LUST,Site Name,Address,City,Borough,State,Zip Code,Status,Staff,Landowner,Site Type,Latitude,Longitude,Horizontal Datum
25358,2100.26.561,,,LUST,Alaskan Plumbing & Heating Wholesale,2132 North Post Road,Anchorage,Anchorage,AK,99502,Cleanup Complete, IC Unit,Leland E. Jeffs Family Trust,Commercial/Retail/Office ,61.227694,-149.840384,WGS84
25487,1513.26.076,,,LUST,Alaska Department of Public Safety - Juneau,450 Whittier Street,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,Alaska Dept. of Admin. DGS-General Services- Juneau,Commercial/Retail/Office ,58.300482,-134.414284,WGS84
25490,2100.26.565,,,LUST,Alaska Department of Public Safety Crime Lab,5500 East Tudor Road,Anchorage,Anchorage,AK,99507,Cleanup Complete, No Longer Assigned,Alaska Department of Public Safety,Commercial/Retail/Office ,61.179336,-149.776668,WGS84
25548,2107.38.023,,,CSP,Warehouse - 12211 Spring Brook Drive,12211 Spring Brook Drive,Eagle River,Anchorage,AK,99577,Cleanup Complete, No Longer Assigned,Little Dipper Properties LLC,Commercial/Retail/Office ,61.331,-149.5556,WGS84
25608,1513.38.084,,,CSP,Commercial Property - 9351 Glacier Highway,9351 Glacier Highway,Juneau,Juneau,AK,99801,Cleanup Complete, No Longer Assigned,RH Rentals LLC,Commercial/Retail/Office ,58.366367,-134.59125,WGS84
25706,2100.26.573,,,LUST,Former Electric Inc.,2609 A Street,Anchorage,Anchorage,AK,99503,Cleanup Complete, No Longer Assigned,Kirk McGovern,Commercial/Retail/Office ,61.1963,-149.8825,WGS84
25710,1536.38.004,,,CSP,USFS False Island Facility,Forest Service Road 7540; False Island; Chichagof Island; 22 Miles W of Angoon,Angoon,Skagway Yakutat Ango,AK,99820,Cleanup Complete, No Longer Assigned,U.S.D.A. Forest Service - Petersburg,Commercial/Retail/Office ,57.52315,-135.1883,WGS84
25845,100.26.187,,,LUST,BLM Northern District Office,1150 University Avenue,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,U.S.D.I. BLM - Fairbanks,Commercial/Retail/Office ,64.840633,-147.813879,WGS84
25859,2100.57.016,,,CSP,MOA Muldoon Estates Tract A,1301 Muldoon Road,Anchorage,Anchorage,AK,99504,Cleanup Complete, No Longer Assigned,Municipality of Anchorage - Real Estate Services,Commercial/Retail/Office ,61.2092,-149.7318,NAD83
25960,2100.26.577,,,LUST,Commercial Property - 602 East 5th Avenue,602 East 5th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,EHD Enterprises,Commercial/Retail/Office ,61.21738,-149.872823,WGS84
25992,2601.38.114,,,CSP,Commercial Property - 1614 Mill Bay Road,1614 Mill Bay Road,Kodiak,Kodiak Island,AK,99615,Cleanup Complete, No Longer Assigned,Kodiak Electric Association,Commercial/Retail/Office ,57.800156,-152.383367,WGS84
26023,2332.38.049,,,CSP,Seward Community Library and Museum,239 6th Avenue,Seward,Kenai Peninsula,AK,99664,Cleanup Complete, No Longer Assigned,City of Seward,Commercial/Retail/Office ,60.102519,-149.437548,WGS84
26108,2245.38.041,,,CSP,Lot 1 Rambler Subdivision - Palmer,Adjacent to 1890 Glenn Highway,Palmer,Matanuska Susitna,AK,99645,Cleanup Complete, No Longer Assigned,Gifford and Glenda Nafus,Commercial/Retail/Office ,61.585545,-149.131991,WGS84
26152,2215.26.008,,,LUST,Shoreside Petroleum (Hoover's Movers),701 1st Street / fka 635 1st Street,Cordova,Valdez Cordova,AK,99574,Cleanup Complete, No Longer Assigned,"Unknown (This ""Unknown"" Affiliate Is Linked to Multiple Sites. Do Not Modify - Instead Click Remove, Then Select or Enter Another Affiliate)",Commercial/Retail/Office ,60.543453,-145.758926,WGS84
26267,2100.26.584,,,LUST,Commercial Property - 8123 Hartzell Road USTs 1 & 2,8123 Hartzell Road,Anchorage,Anchorage,AK,99507,Cleanup Complete, No Longer Assigned,8123 LLC (Northern Powerline Constructors),Commercial/Retail/Office ,61.146701,-149.848337,WGS84
26279,2100.26.586,,,LUST,Alaska Industrial Hardware UST #1,2192 Viking Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,Josef F. Boehm,Commercial/Retail/Office ,61.223891,-149.840753,WGS84
26333,2100.38.551,,,CSP,Commercial Property - 619 East 5th Avenue,619 East 5th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete, No Longer Assigned,"Abused Women's Aid In Crisis, Inc. (AWAIC)",Commercial/Retail/Office ,61.217819,-149.871912,WGS84
26371,2100.38.553,,,CSP,MOA Fire Station #3,555 Bragaw Street,Anchorage,Anchorage,AK,99508,Cleanup Complete, No Longer Assigned,Municipality of Anchorage,Commercial/Retail/Office ,,,
26417,2100.38.555,,,CSP,Commercial Property - 600 W Potter Drive,600 W. Potter Drive,Anchorage,Anchorage,AK,99518,Cleanup Complete, No Longer Assigned,Slattery Properties,Commercial/Retail/Office ,61.17035,-149.893858,WGS84
26550,2100.26.599,,,LUST,ASD Student Nutrition UST #2,1307 Labar Street,Anchorage,Anchorage,AK,99515,Cleanup Complete, No Longer Assigned,Anchorage School District,Commercial/Retail/Office ,61.111875,-149.858091,WGS84
26567,102.26.179,,,LUST,ADPS Alaska State Troopers Facility UST 1,1979 Peger Road,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,ADPS - Alaska Dept of Public Safety,Commercial/Retail/Office ,64.83147,-147.777126,WGS84
26612,100.38.271,,,CSP,Commercial Property - 2610 Pacific Place,2610 Pacific Place,Fairbanks,Fairbanks North Star,AK,99709,Cleanup Complete, No Longer Assigned,Dave Somers,Commercial/Retail/Office ,64.823151,-147.781076,WGS84
26646,2100.38.564,,,CSP,"BPXA Building 15,000-Gallon UST #1",900 East Benson Boulevard,Anchorage,Anchorage,AK,99508,Cleanup Complete, No Longer Assigned,BP Exploration Alaska Inc,Commercial/Retail/Office ,61.192234,-149.86426,WGS84
26647,2100.38.565,,,CSP,BPXA Building Underground Piping,900 East Benson Boulevard,Anchorage,Anchorage,AK,99508,Cleanup Complete, No Longer Assigned,BP Exploration Alaska Inc,Commercial/Retail/Office ,61.192275,-149.86416,WGS84
26648,2100.26.604,,,LUST,"BPXA Building 4,000-Gallon UST #2",900 East Benson Boulevard,Anchorage,Anchorage,AK,99508,Cleanup Complete, No Longer Assigned,BP Exploration Alaska Inc,Commercial/Retail/Office ,61.192243,-149.865673,WGS84
26664,1516.26.040,,,LUST,Ted Ferry Civic Center UST 1,888 Venetia Avenue,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete, No Longer Assigned,City of Ketchikan Public Works Department,Commercial/Retail/Office ,55.342944,-131.640482,WGS84
26797,2100.26.609,,,LUST,Pepsi Cola Warehouse UST 4,521 East 104th Avenue,Anchorage,Anchorage,AK,99515,Cleanup Complete, No Longer Assigned,Pepsi Bottling Group,Commercial/Retail/Office ,61.128628,-149.872021,WGS84
1214,2107.38.003,1.99121E+12,,CSP,Former Sanden Fuel,12512 Old Glenn Highway,Eagle River,Anchorage,AK,99577,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,61.3343,-149.5634,
1395,102.38.023,1.99131E+12,,CSP,Independent Lumber/Rental,2020 S. Cushman St.,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,"Wilder Holdings, LLC",Commercial/Retail/Office ,64.828758,-147.715621,WGS84
1436,330.38.002,1.99172E+12,,CSP,Coldfoot Services,Mile 175 Dalton Highway,Coldfoot,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,Alaska Dept. of Natural Res. - Land,Commercial/Retail/Office ,67.253096,-150.176729,
1755,1513.38.001,1.99311E+12,,CSP,Cameron Plumbing and Heating,1850 Crest Street,Juneau,Juneau,AK,99801,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,58.360393,-134.574322,WGS84
1771,2100.38.114,1.99321E+12,,CSP,Pool Arctic Alaska - Silverado,5801 Silverado Way,Anchorage,Anchorage,AK,99518,Cleanup Complete - Institutional Controls,Robert Weimer,North-South Management Services LLC,Commercial/Retail/Office ,61.168333,-149.885833,NAD27
2013,2100.38.137,1.99421E+12,,CSP,FBI Building Site,101 East 6th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,"Eklutna, Inc.",Commercial/Retail/Office ,61.21739,-149.88056,
2046,2265.38.015,1.99422E+12,,CSP,Former Bio-Tech Services Treatment Fac.,5577 East Fireweed Road,Wasilla,Matanuska Susitna,AK,99654,Cleanup Complete - Institutional Controls, IC Unit,Spinell Homes,Commercial/Retail/Office ,61.56556,-149.310551,WGS84
2316,102.38.076,1.99431E+12,,CSP,Fairbanks Air Liquide USTs,1854 2nd Avenue,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,"Intellitech, Inc.",Commercial/Retail/Office ,64.84308,-147.751907,WGS84
2579,2100.38.045,1.99621E+12,,CSP,"Eastern Electric, Inc.",568 East Whitney Road,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Alaska Railroad Corporation,Commercial/Retail/Office ,61.224424,-149.873737,WGS84
2691,1513.38.042,1.99711E+12,,CSP,NETS Building,Corner Hospital Drive &,Juneau,Juneau,AK,99801,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,58.330779,-134.471778,WGS84
2703,1538.38.002,1.99711E+12,,CSP,Douglas Fire Hall HOT,1016 3rd Street,Douglas,Juneau,AK,99824,Cleanup Complete - Institutional Controls, IC Unit,City & Borough of Juneau,Commercial/Retail/Office ,58.277136,-134.395122,NAD83
2906,100.38.170,1.99731E+12,,CSP,AT&T Alascom Fairbanks Warehouse,704 30th Avenue,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,"AT&T EH&S, Attn: Cheryl Allen",Commercial/Retail/Office ,64.819459,-147.71721,WGS84
2918,102.38.088,1.99731E+12,,CSP,Former A&W Wholesale,1003 Pioneer Road,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,64.847086,-147.726439,NAD27
3153,2100.38.371,1.99921E+12,,CSP,Allen & Petersen Glass Co.,4920 Fairbanks Street,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls, IC Unit,Jane & Julie Petersen,Commercial/Retail/Office ,61.176,-149.8734,
3160,2100.38.117,1.99921E+12,,CSP,BHP Steel Building Products,2441 Cinnabar Loop,Anchorage,Anchorage,AK,99507,Cleanup Complete - Institutional Controls, IC Unit,IMSA Building Products,Commercial/Retail/Office ,61.1471,-149.83733,WGS84
3165,2100.38.185,1.99921E+12,,CSP,Former Midas Facility,2700 Seward Highway,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls, IC Unit,Walgreens Companies,Commercial/Retail/Office ,61.196028,-149.868694,
3167,2100.38.138,1.99921E+12,,CSP,Office Depot,201 East 6th Avenue,Anchorage,Anchorage,AK,99502,Cleanup Complete - Institutional Controls, IC Unit,"Eklutna, Inc. ",Commercial/Retail/Office ,61.216944,-149.88,WGS84
3314,2100.38.344,2.00021E+12,,CSP,Rock Partners - Dimond,1725 Abbott Road ,Anchorage,Anchorage,AK,99507,Cleanup Complete - Institutional Controls, IC Unit,"7978 Associates XI, LLC, c/o Benderson Development Company, LLC",Commercial/Retail/Office ,61.602222,-149.843406,WGS84
3681,102.38.107,2.00031E+12,,CSP,Bentley Mall Complex USTs,32 College Road,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,64.852073,-147.699525,
3733,2100.38.102,2.00121E+12,,CSP,"Bank Building, Former",441 West 5th Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Solar Building LLC,Commercial/Retail/Office ,61.217806,-149.889056,
3752,2100.38.088,2.00121E+12,,CSP,Prescott Equipment - Rampart Drive,2774 Rampart Drive,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls,Bill O'Connell,"Alaska Mining & Diving Supply, Inc.",Commercial/Retail/Office ,61.220278,-149.825833,NAD27
3857,1513.38.049,2.00211E+12,,CSP,Dimond Courthouse UST-Juneau,123 4th Street,Juneau,Juneau,AK,99801,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,58.301763,-134.409684,NAD83
3937,2540.38.012,2.00225E+12,,CSP,Curyung Native Village Council,134 1st Avenue West,Dillingham,Dillingham,AK,99576,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,59.039722,-158.453611,NAD83
3961,100.38.166,2.00231E+12,,CSP,Bentley Trust Property Tax Lot 221,19 College Road,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,64.85015,-147.70398,NAD83
3982,1538.38.004,2.00311E+12,,CSP,Mike's Place UST Spill,1102 Second Street,Douglas,Juneau,AK,99824,Cleanup Complete - Institutional Controls, IC Unit,Juneau Douglas Holdings Inc,Commercial/Retail/Office ,58.277781,-134.394702,WGS84
3993,2100.38.492,2.00321E+12,,CSP,Wells Fargo Data Center,6831 Arctic Boulevard,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,GCI Communication Corp.,Commercial/Retail/Office ,61.158753,-149.890834,NAD83
4034,102.38.168,2.00331E+12,,CSP,"North Star Terminal, Building 23",925 Bidwill Avenue,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,Golden Valley Electric Association,Commercial/Retail/Office ,64.816906,-147.723743,WGS84
4060,1513.38.061,2.00411E+12,,CSP,Juneau State Office Building HOT,335 Willoughby Avenue,Juneau,Juneau,AK,99811,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,58.300941,-134.411412,WGS84
4067,1525.38.043,2.00412E+12,,CSP,Random House Building,132-134 Lincoln Street,Sitka,Sitka,AK,99835,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,57.049352,-135.337914,WGS84
4098,102.38.129,2.00431E+12,,CSP,Fred Meyer Fairbanks,930 Old Steese Hwy,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,64.854389,-147.689849,WGS84
4102,100.38.187,2.00431E+12,,CSP,ADNR Fairbanks Div. of Forestry HOT,3700 Airport Way,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls, IC Unit,ADNR - Fairbanks,Commercial/Retail/Office ,64.839167,-147.818556,
4162,2100.38.463,2.00521E+12,,CSP,Norcon Inc. King Street and 100th Avenue ,10300 King Street ,Anchorage,Anchorage,AK,99515,Cleanup Complete - Institutional Controls,Bill O'Connell,Target Corporation,Commercial/Retail/Office ,61.129801,-149.881241,WGS84
4194,102.38.139,2.00031E+12,,CSP,Bentley Trust Property Tax Lot 203,430 Old Steese Hwy,Fairbanks,Fairbanks North Star,AK,99701,Cleanup Complete - Institutional Controls,Jim Fish,"North Eastern Properties, LLC",Commercial/Retail/Office ,64.8625,-147.693889,
4455,1513.38.074,2.00711E+12,,CSP,Holy Trinity Episcopal Church,325 Gold Street,Juneau,Juneau,AK,99801,Cleanup Complete - Institutional Controls, IC Unit,Holy Trinity Episcopal Church,Commercial/Retail/Office ,58.302503,-134.407087,NAD83
22945,2601.26.030,1.99325E+12,726,LUST,Kodiak Island Borough Building,710 Mill Bay Rd.; ,Kodiak,Kodiak Island,AK,99615,Cleanup Complete - Institutional Controls, IC Unit,"Kodiak Island Borough, Projects Office",Commercial/Retail/Office ,57.789978,-152.407105,NAD27
22997,2100.26.036.20,1.99921E+12,2678,LUST,Era Aviation - Hangar #3,6400 Carl Brady Drive,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls, IC Unit,ADOT&PF - Ted Stevens Airport,Commercial/Retail/Office ,61.162098,-149.979277,NAD83
23108,2100.26.316,1.99521E+12,3053,LUST,Former National Bank of Alaska - Benson,1500 West Benson Boulevard,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls, IC Unit,"Wells-Fargo Bank, NA",Commercial/Retail/Office ,61.1931,-149.9124,NAD83
23289,2100.26.036.21,1.99821E+12,2397,LUST,Era Aviation Inc,6160 Carl Brady Dr.,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls, IC Unit,"ERA FBO, LLC",Commercial/Retail/Office ,61.164783,-149.978688,
23376,2107.26.002,2.00321E+12,2958,LUST,GCI Network Facility,23554 The Clearing Drive,Eagle River,Anchorage,AK,99577,Cleanup Complete - Institutional Controls, IC Unit,"General Communications, Inc. (GCI)",Commercial/Retail/Office ,61.298098,-149.443077,WGS84
23383,2100.26.169,1.99521E+12,434,LUST,Alaska Rent-A-Car,4900 Aircraft Dr.; ,Anchorage,Anchorage,AK,99502,Cleanup Complete - Institutional Controls, IC Unit,"Alaska Rent A Car, Inc.",Commercial/Retail/Office ,61.176171,-149.969253,WGS84
23410,2100.26.144,1.99521E+12,450,LUST,Former Northern Hydraulics Ltd,4510 Gambell St.; ,Anchorage,Anchorage,AK,99503,Cleanup Complete - Institutional Controls,Joshua Barsis,"Kenneth D. Soundy, Northern Hydr",Commercial/Retail/Office ,61.179725,-149.871562,WGS84
23597,2100.26.173,1.99721E+12,1278,LUST,Aero Tech Flight Service,1100 Merrill Field Drive; Merrill Field Airport,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Municipality of Anchorage - Merrill Field,Commercial/Retail/Office ,61.2117,-149.8508,NAD83
23648,2100.26.155,1.99321E+12,371,LUST,Alaska News Agency,325 West Potter Drive;,Anchorage,Anchorage,AK,99518,Cleanup Complete - Institutional Controls, IC Unit,The News Group,Commercial/Retail/Office ,61.170923,-149.887896,WGS84
23699,2100.26.249,1.99521E+12,426,LUST,MOA - Fire Station #7,3939 West 84th Avenue,Anchorage,Anchorage,AK,99502,Cleanup Complete - Institutional Controls,Chelsy Passmore,Municipality of Anchorage,Commercial/Retail/Office ,61.14478,-149.95335,NAD83
23707,2100.26.166,1.99621E+12,464,LUST,Cal Worthington Ford USTs 1-3,1950 Gambell Street,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Cal Worthington Ford,Commercial/Retail/Office ,61.2023,-149.8706,NAD83
23840,2100.26.175,1.99721E+12,1769,LUST,Odom Corporation (130 Orca Street),130 Orca Street at 2nd Avenue;MOA Listed as 1347 East 2nd Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,"Odom Corp., Risk Management",Commercial/Retail/Office ,61.2208,-149.855,NAD83
24052,2100.26.225,1.99021E+12,163,LUST,Wrightway Auto Carriers,101 East Whitney Road,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Wrightway Auto Carriers Inc,Commercial/Retail/Office ,61.224598,-149.880424,NAD83
24246,150.26.006,1.99131E+12,975,LUST,Healy Roadhouse,8 Miles North of Denali; Milepost 245,Healy,Yukon Koyukuk,AK,99743,Cleanup Complete - Institutional Controls, IC Unit,Denali RV Park & Motel,Commercial/Retail/Office ,63.85778,-148.9664,
24362,2100.26.192,1.99821E+12,2811,LUST,Senco Alaska,877 E. Dowling Road,Anchorage,Anchorage,AK,99516,Cleanup Complete - Institutional Controls, IC Unit,Senco Alaska Inc,Commercial/Retail/Office ,61.166598,-149.866777,NAD83
24529,1525.26.009,1.99412E+12,1209,LUST,"USFEMA - KIFW Radio Station, Sitka",611 Lake St.; ,Sitka,Sitka,AK,99835,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,57.057396,-135.336059,WGS84
24577,2100.26.308,1.99721E+12,1269,LUST,ATU North Wire Center,1309 E Street,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,61.209348,-149.890371,NAD83
24788,2100.26.178,1.99821E+12,1705,LUST,Pink Elephant Car Wash,8215 Old Seward Highway,Anchorage,Anchorage,AK,99518,Cleanup Complete - Institutional Controls, IC Unit,Gerald Timmons,Commercial/Retail/Office ,61.1465,-149.8633,NAD83
24878,2100.26.174,1.99721E+12,1848,LUST,Odom Corporation (240 West 1st Avenue),240 West 1st Avenue,Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,Bill Odom,Commercial/Retail/Office ,61.2214,-149.8856,WGS84
24952,102.26.114,1.99631E+12,2129,LUST,A & W WHOLESALE CO. INC,1003 PIONEER ROAD),Fairbanks,Fairbanks North Star,AK,99775,Cleanup Complete - Institutional Controls, IC Unit,"A & W Wholesale Co.,inc.",Commercial/Retail/Office ,64.8471,-147.7263,
25019,150.26.025,1.99422E+12,2213,LUST,Healy Mountain View Liquor & Grocery,Healy Spur and Coal Streets; Parks Highway,Healy,Yukon Koyukuk,AK,99743,Cleanup Complete - Institutional Controls, IC Unit,Donna Merryman,Commercial/Retail/Office ,63.8699,-149.0176,NAD83
25080,1516.26.022,1.99813E+12,2323,LUST,Ketchikan Public Utilities - Telephone Division,2930 Tongass Ave.,Ketchikan,Ketchikan Gateway,AK,99901,Cleanup Complete - Institutional Controls, IC Unit,Ketchikan Public Utilities Accts Payable,Commercial/Retail/Office ,55.352183,-131.683089,WGS84
25372,310.38.025,,,CSP,Spenard Builders Supply Barrow,40 NARL Road,Barrow,North Slope,AK,99723,Cleanup Complete - Institutional Controls, IC Unit,Ukpeagvik Iñupiat Corporation ,Commercial/Retail/Office ,71.329356,-156.671685,WGS84
25408,2100.38.510,,,CSP,"Anchorage Townsite - Block 69, Lot 12 & MOA ROW","6th Avenue and F Street; Anchorage Townsite - Block 69, Lot 12 & MOA ROW",Anchorage,Anchorage,AK,99501,Cleanup Complete - Institutional Controls, IC Unit,,Commercial/Retail/Office ,61.216018,-149.893819,WGS84
